New ward code,Year,Population,Square Kilometres,Population per square kilometre
E05011468,2023,28548.0,3.216,8906.302349656493
E05011468,2024,29856.0,3.216,9292.422212163718
E05011468,2025,30900.5,3.216,9629.82371227501
E05011469,2013,14101.0,6.4030000000000005,2200.8050462542406
E05011469,2014,14126.5,6.4030000000000005,2204.806640588791
E05011469,2015,14185.0,6.4030000000000005,2213.9193748725456
E05011469,2016,14165.0,6.4030000000000005,2210.7441463821583
E05011469,2017,14206.0,6.4030000000000005,2217.0922860162027
E05011469,2018,14286.0,6.4030000000000005,2229.5415361228006
E05011469,2019,14368.5,6.4030000000000005,2242.388906397731
E05011469,2020,14395.0,6.4030000000000005,2246.492463988432
E05011469,2021,14406.0,6.4030000000000005,2248.1716134294875
E05011469,2022,14422.5,6.4030000000000005,2250.7299642201665
E05011469,2023,14501.5,6.4030000000000005,2263.0369292375003
E05011469,2024,14577.0,6.4030000000000005,2274.778461652546
E05011469,2025,14642.0,6.4030000000000005,2284.9140727832264
E05011470,2013,11651.0,1.485,7845.791245791245
E05011470,2014,11593.0,1.485,7806.7340067340065
E05011470,2015,11613.0,1.485,7820.202020202019
E05011470,2016,11549.0,1.485,7777.104377104377
E05011470,2017,11686.0,1.485,7869.360269360269
E05011470,2018,11827.0,1.485,7964.3097643097635
E05011470,2019,11974.0,1.485,8063.299663299663
E05011470,2020,12000.0,1.485,8080.80808080808
E05011470,2021,11997.0,1.485,8078.787878787878
E05011470,2022,12046.0,1.485,8111.784511784511
E05011470,2023,12122.0,1.485,8162.962962962963
E05011470,2024,12215.0,1.485,8225.589225589225
E05011470,2025,12237.0,1.485,8240.40404040404
E05011471,2013,11318.5,1.9565000000000001,6185.251471330548
E05011471,2014,11245.5,1.9565000000000001,6147.600940764038
E05011471,2015,11214.5,1.9565000000000001,6137.448621303645
E05011471,2016,11134.0,1.9565000000000001,6095.924511451694
E05011471,2017,11283.0,1.9565000000000001,6175.207317546691
E05011471,2018,11448.5,1.9565000000000001,6261.808918398704
E05011471,2019,11615.5,1.9565000000000001,6349.812928849173
E05011471,2020,11700.5,1.9565000000000001,6388.221173847203
E05011471,2021,11764.5,1.9565000000000001,6414.188008586691
E05011471,2022,11858.0,1.9565000000000001,6459.104776485336
E05011471,2023,12007.0,1.9565000000000001,6530.410641283788
E05011471,2024,12151.0,1.9565000000000001,6601.880280010428
E05011471,2025,12224.5,1.9565000000000001,6635.029038323932
E05011472,2013,16862.0,2.52,6691.269841269841
E05011472,2014,16940.0,2.52,6722.222222222223
E05011472,2015,17006.0,2.52,6748.412698412699
E05011472,2016,17774.0,2.52,7053.174603174603
E05011472,2017,17865.0,2.52,7089.285714285715
E05011472,2018,18003.0,2.52,7144.047619047619
E05011472,2019,18156.0,2.52,7204.761904761905
E05011472,2020,18210.0,2.52,7226.190476190476
E05011472,2021,18256.0,2.52,7244.444444444444
E05011472,2022,18266.0,2.52,7248.412698412699
E05011472,2023,18351.0,2.52,7282.142857142857
E05011472,2024,18468.0,2.52,7328.571428571428
E05011472,2025,18545.0,2.52,7359.126984126984
E05011473,2013,16665.0,2.5700000000000003,6488.383012237973
E05011473,2014,16788.5,2.5700000000000003,6536.111111111111
E05011473,2015,16840.5,2.5700000000000003,6556.458257603295
E05011473,2016,17210.5,2.5700000000000003,6703.495698533867
E05011473,2017,17314.0,2.5700000000000003,6743.688658669575
E05011473,2018,17458.0,2.5700000000000003,6799.6955652490005
E05011473,2019,17620.5,2.5700000000000003,6862.8771355870595
E05011473,2020,17640.0,2.5700000000000003,6870.728825881497
E05011473,2021,17639.5,2.5700000000000003,6870.8863443596265
E05011473,2022,17608.5,2.5700000000000003,6859.130013328487
E05011473,2023,17669.0,2.5700000000000003,6882.8653217012
E05011473,2024,17737.0,2.5700000000000003,6909.705561613959
E05011473,2025,17787.0,2.5700000000000003,6929.372652368836
E05011474,2013,13878.0,7.1015,1988.101057221763
E05011474,2014,13895.0,7.1015,1990.4504877870313
E05011474,2015,13928.5,7.1015,1995.7516706390952
E05011474,2016,13925.5,7.1015,1995.5822476628246
E05011474,2017,13975.5,7.1015,2003.0785121405975
E05011474,2018,14056.0,7.1015,2014.9242159801584
E05011474,2019,14139.0,7.1015,2027.0543173120714
E05011474,2020,14160.5,7.1015,2030.4979150248164
E05011474,2021,14181.0,7.1015,2033.645639784901
E05011474,2022,14189.0,7.1015,2035.0635788482077
E05011474,2023,14264.5,7.1015,2046.1224639532602
E05011474,2024,14333.0,7.1015,2056.4055559620615
E05011474,2025,14379.0,7.1015,2063.333925099231
E05011475,2013,17446.0,3.765,4633.731739707835
E05011475,2014,18554.0,3.765,4928.021248339974
E05011475,2015,19323.0,3.765,5132.270916334661
E05011475,2016,20637.0,3.765,5481.274900398406
E05011475,2017,22205.0,3.765,5897.742363877822
E05011475,2018,23885.0,3.765,6343.957503320053
E05011475,2019,25620.0,3.765,6804.780876494024
E05011475,2020,27463.0,3.765,7294.289508632138
E05011475,2021,29238.0,3.765,7765.737051792828
E05011475,2022,30959.0,3.765,8222.841965471447
E05011475,2023,32883.0,3.765,8733.864541832669
E05011475,2024,34791.0,3.765,9240.637450199203
E05011475,2025,35783.0,3.765,9504.116865869853
E05011476,2013,14207.5,5.84275,2599.9283690681614
E05011476,2014,14288.75,5.84275,2617.136623281531
E05011476,2015,14420.0,5.84275,2643.242517602118
E05011476,2016,14544.75,5.84275,2669.882337978701
E05011476,2017,14685.0,5.84275,2698.2119532102856
E05011476,2018,14867.0,5.84275,2734.386372297521
E05011476,2019,15050.75,5.84275,2770.862243561214
E05011476,2020,15212.75,5.84275,2804.550192608036
E05011476,2021,15360.25,5.84275,2835.100083496817
E05011476,2022,15499.25,5.84275,2864.3149133100314
E05011476,2023,15704.5,5.84275,2905.5271270593475
E05011476,2024,15903.0,5.84275,2945.6810758331603
E05011476,2025,16088.25,5.84275,2985.936077099104
E05011477,2013,15554.8,4.8292,3525.536548041975
E05011477,2014,15663.6,4.8292,3553.5865903056356
E05011477,2015,15743.4,4.8292,3572.593609130835
E05011477,2016,15790.0,4.8292,3585.431320790566
E05011477,2017,15883.8,4.8292,3608.3952877919373
E05011477,2018,16020.8,4.8292,3641.2445463425197
E05011477,2019,16163.6,4.8292,3675.5059205444645
E05011477,2020,16225.8,4.8292,3690.2177669039083
E05011477,2021,16267.8,4.8292,3700.165284756331
E05011477,2022,16303.4,4.8292,3708.1032739720276
E05011477,2023,16416.8,4.8292,3734.111739195153
E05011477,2024,16520.2,4.8292,3757.5347072572126
E05011477,2025,16702.8,4.8292,3801.5910993566345
E05011478,2013,13711.0,5.425,2843.2546184382622
E05011478,2014,13814.333333333334,5.425,2869.0705802763932
E05011478,2015,13864.0,5.425,2882.720184957316
E05011478,2016,13874.333333333334,5.425,2887.6265922914245
E05011478,2017,13916.666666666666,5.425,2899.856267174457
E05011478,2018,14009.666666666666,5.425,2922.913385677426
E05011478,2019,14101.666666666666,5.425,2945.3073549691576
E05011478,2020,14160.0,5.425,2956.670727690284
E05011478,2021,14197.666666666666,5.425,2962.882922611192
E05011478,2022,14238.666666666666,5.425,2969.284648301898
E05011478,2023,14348.0,5.425,2989.8712375548494
E05011478,2024,14447.0,5.425,3008.538319695532
E05011478,2025,14537.666666666666,5.425,3024.250736298385
E05011479,2013,18518.0,2.2769999999999997,8132.630654369786
E05011479,2014,18802.0,2.2769999999999997,8257.35617039965
E05011479,2015,18882.0,2.2769999999999997,8292.490118577076
E05011479,2016,19074.0,2.2769999999999997,8376.8115942029
E05011479,2017,19163.0,2.2769999999999997,8415.898111550287
E05011479,2018,19288.0,2.2769999999999997,8470.794905577515
E05011479,2019,19451.0,2.2769999999999997,8542.380324989022
E05011479,2020,19471.0,2.2769999999999997,8551.16381203338
E05011479,2021,19451.0,2.2769999999999997,8542.380324989022
E05011479,2022,19400.0,2.2769999999999997,8519.982433025913
E05011479,2023,19473.0,2.2769999999999997,8552.042160737814
E05011479,2024,19554.0,2.2769999999999997,8587.615283267458
E05011479,2025,19617.0,2.2769999999999997,8615.283267457182
E05011480,2013,12607.0,7.558000000000001,1691.8305635539011
E05011480,2014,12625.5,7.558000000000001,1694.8630069470605
E05011480,2015,12590.5,7.558000000000001,1690.225240903243
E05011480,2016,12580.5,7.558000000000001,1689.2836007287942
E05011480,2017,12571.5,7.558000000000001,1688.1264263948874
E05011480,2018,12603.0,7.558000000000001,1692.4036485599572
E05011480,2019,12654.5,7.558000000000001,1698.9977285215891
E05011480,2020,12696.0,7.558000000000001,1706.2605988286668
E05011480,2021,12742.5,7.558000000000001,1714.1181684937305
E05011480,2022,12791.0,7.558000000000001,1722.164066193684
E05011480,2023,12910.0,7.558000000000001,1739.749366713826
E05011480,2024,13014.5,7.558000000000001,1755.5253882607901
E05011480,2025,13118.0,7.558000000000001,1771.1865992451822
E05011481,2013,12607.0,7.558000000000001,1691.8305635539011
E05011481,2014,12625.5,7.558000000000001,1694.8630069470605
E05011481,2015,12590.5,7.558000000000001,1690.225240903243
E05011481,2016,12580.5,7.558000000000001,1689.2836007287942
E05011481,2017,12571.5,7.558000000000001,1688.1264263948874
E05011481,2018,12603.0,7.558000000000001,1692.4036485599572
E05011481,2019,12654.5,7.558000000000001,1698.9977285215891
E05011481,2020,12696.0,7.558000000000001,1706.2605988286668
E05011481,2021,12742.5,7.558000000000001,1714.1181684937305
E05011481,2022,12791.0,7.558000000000001,1722.164066193684
E05011481,2023,12910.0,7.558000000000001,1739.749366713826
E05011481,2024,13014.5,7.558000000000001,1755.5253882607901
E05011481,2025,13118.0,7.558000000000001,1771.1865992451822
E05011482,2013,14238.666666666666,4.741333333333333,4060.744274872208
E05011482,2014,14199.666666666666,4.741333333333333,4047.0793593113735
E05011482,2015,14137.666666666666,4.741333333333333,4027.7752774306573
E05011482,2016,14071.333333333334,4.741333333333333,4006.1799317445825
E05011482,2017,14072.666666666666,4.741333333333333,4007.553777187737
E05011482,2018,14106.666666666666,4.741333333333333,4017.218940241741
E05011482,2019,14161.666666666666,4.741333333333333,4031.3243193121984
E05011482,2020,14144.666666666666,4.741333333333333,4028.435602946019
E05011482,2021,14104.333333333334,4.741333333333333,4016.31680165177
E05011482,2022,14074.666666666666,4.741333333333333,4007.6058507699586
E05011482,2023,14130.666666666666,4.741333333333333,4024.154806997832
E05011482,2024,14168.0,4.741333333333333,4035.821744706384
E05011482,2025,14204.666666666666,4.741333333333333,4047.363101790037
E05011483,2013,15107.0,5.091666666666668,3782.5507034606458
E05011483,2014,15464.0,5.091666666666668,3876.8078864539293
E05011483,2015,15693.0,5.091666666666668,3938.360301617868
E05011483,2016,16093.666666666666,5.091666666666668,4043.7849525848274
E05011483,2017,16624.0,5.091666666666668,4186.314864827679
E05011483,2018,17215.666666666668,5.091666666666668,4343.858668074045
E05011483,2019,17838.666666666668,5.091666666666668,4507.764419877757
E05011483,2020,18426.0,5.091666666666668,4664.360649178839
E05011483,2021,18982.333333333332,5.091666666666668,4811.233328127542
E05011483,2022,19524.0,5.091666666666668,4954.030942183555
E05011483,2023,20183.666666666668,5.091666666666668,5127.042103305111
E05011483,2024,20818.666666666668,5.091666666666668,5293.509050017196
E05011483,2025,21152.0,5.091666666666668,5380.349244503225
E05011484,2013,15892.0,4.3345,4011.052006922014
E05011484,2014,16266.0,4.3345,4110.476848099802
E05011484,2015,16507.75,4.3345,4176.33581141757
E05011484,2016,16870.25,4.3345,4272.805206438626
E05011484,2017,17319.25,4.3345,4393.0527381866505
E05011484,2018,17831.0,4.3345,4529.309602106155
E05011484,2019,18361.25,4.3345,4670.464181221357
E05011484,2020,18874.0,4.3345,4803.657075439081
E05011484,2021,19357.25,4.3345,4928.768786596564
E05011484,2022,19816.25,4.3345,5047.3850949632215
E05011484,2023,20392.5,4.3345,5195.85261300881
E05011484,2024,20952.75,4.3345,5340.155195389922
E05011484,2025,21333.0,4.3345,5436.989269896538
E05011485,2013,17519.333333333332,2.275,7712.6419348604095
E05011485,2014,17700.333333333332,2.275,7790.86348977104
E05011485,2015,17771.333333333332,2.275,7820.669072463538
E05011485,2016,17876.333333333332,2.275,7864.876038220226
E05011485,2017,17937.666666666668,2.275,7891.716147026641
E05011485,2018,18026.0,2.275,7930.236824372524
E05011485,2019,18127.666666666668,2.275,7974.669497690572
E05011485,2020,18124.333333333332,2.275,7973.660091190723
E05011485,2021,18092.666666666668,2.275,7960.232472171738
E05011485,2022,18034.0,2.275,7934.838274224487
E05011485,2023,18085.333333333332,2.275,7957.887694703589
E05011485,2024,18145.333333333332,2.275,7985.084430919745
E05011485,2025,18215.666666666668,2.275,8016.782489601173
E05011486,2013,16960.5,2.0309999999999997,8607.229527033493
E05011486,2014,17106.5,2.0309999999999997,8673.88251878032
E05011486,2015,17245.0,2.0309999999999997,8741.32065246857
E05011486,2016,17390.0,2.0309999999999997,8809.739807583384
E05011486,2017,17456.5,2.0309999999999997,8844.227713899025
E05011486,2018,17558.0,2.0309999999999997,8896.30105077851
E05011486,2019,17667.5,2.0309999999999997,8953.395798235137
E05011486,2020,17659.5,2.0309999999999997,8952.921589991758
E05011486,2021,17622.5,2.0309999999999997,8937.469346984268
E05011486,2022,17581.0,2.0309999999999997,8921.001603763285
E05011486,2023,17634.5,2.0309999999999997,8952.215774244896
E05011486,2024,17673.5,2.0309999999999997,8976.115819741904
E05011486,2025,17719.0,2.0309999999999997,9001.346671460384
E05011487,2013,18671.5,3.1555,6099.892185540474
E05011487,2014,19010.5,3.1555,6221.120325793525
E05011487,2015,19387.0,3.1555,6357.76635563255
E05011487,2016,19580.5,3.1555,6427.907080358094
E05011487,2017,19748.5,3.1555,6485.772205889192
E05011487,2018,19956.0,3.1555,6556.78924464848
E05011487,2019,20189.0,3.1555,6635.859646934913
E05011487,2020,20510.5,3.1555,6754.698078354915
E05011487,2021,20812.0,3.1555,6866.3390354196945
E05011487,2022,21079.5,3.1555,6966.890321476008
E05011487,2023,21481.0,3.1555,7111.955150090323
E05011487,2024,21872.5,3.1555,7254.979447547103
E05011487,2025,22576.0,3.1555,7503.176914905396
E05011488,2013,17991.0,1.974,9113.981762917932
E05011488,2014,18065.0,1.974,9151.469098277608
E05011488,2015,18507.0,1.974,9375.379939209726
E05011488,2016,18771.0,1.974,9509.118541033435
E05011488,2017,18959.0,1.974,9604.35663627153
E05011488,2018,19141.0,1.974,9696.555217831814
E05011488,2019,19335.0,1.974,9794.83282674772
E05011488,2020,19399.0,1.974,9827.25430597771
E05011488,2021,19451.0,1.974,9853.596757852078
E05011488,2022,19495.0,1.974,9875.886524822696
E05011488,2023,19652.0,1.974,9955.420466058764
E05011488,2024,19801.0,1.974,10030.901722391085
E05011488,2025,19962.0,1.974,10112.462006079028
E05011489,2013,17122.0,1.8809999999999998,9320.75171459033
E05011489,2014,17172.5,1.8809999999999998,9350.096271661125
E05011489,2015,17211.0,1.8809999999999998,9377.378546536607
E05011489,2016,17159.5,1.8809999999999998,9351.792562417453
E05011489,2017,17354.5,1.8809999999999998,9470.988017758542
E05011489,2018,17588.0,1.8809999999999998,9613.659437009692
E05011489,2019,17832.5,1.8809999999999998,9762.813678532217
E05011489,2020,17878.0,1.8809999999999998,9789.76815237974
E05011489,2021,17907.5,1.8809999999999998,9808.263450185383
E05011489,2022,17909.5,1.8809999999999998,9812.082491287812
E05011489,2023,18019.0,1.8809999999999998,9874.611333004472
E05011489,2024,18140.5,1.8809999999999998,9941.93307130468
E05011489,2025,18265.5,1.8809999999999998,10009.794249160606
E05013496,2013,16061.0,3.0564999999999998,5753.980137060989
E05013496,2014,16142.0,3.0564999999999998,5784.245355707899
E05013496,2015,16924.5,3.0564999999999998,6089.08952342607
E05013496,2016,17593.0,3.0564999999999998,6312.815406240001
E05013496,2017,17822.0,3.0564999999999998,6397.885188953157
E05013496,2018,18069.5,3.0564999999999998,6488.594088331121
E05013496,2019,18309.5,3.0564999999999998,6575.658672840282
E05013496,2020,18874.5,3.0564999999999998,6786.423736307981
E05013496,2021,19420.5,3.0564999999999998,6989.870931638465
E05013496,2022,19952.0,3.0564999999999998,7184.3580553588345
E05013496,2023,20468.0,3.0564999999999998,7371.552894541646
E05013496,2024,20992.0,3.0564999999999998,7561.079556007712
E05013496,2025,21369.0,3.0564999999999998,7714.833275216022
E05013497,2013,16271.0,2.975,5469.243697478992
E05013497,2014,16364.0,2.975,5500.504201680672
E05013497,2015,16456.0,2.975,5531.428571428572
E05013497,2016,16537.0,2.975,5558.655462184874
E05013497,2017,16549.0,2.975,5562.689075630252
E05013497,2018,16600.0,2.975,5579.831932773109
E05013497,2019,16640.0,2.975,5593.27731092437
E05013497,2020,16782.0,2.975,5641.008403361345
E05013497,2021,16915.0,2.975,5685.714285714285
E05013497,2022,17047.0,2.975,5730.084033613445
E05013497,2023,17155.0,2.975,5766.3865546218485
E05013497,2024,17288.0,2.975,5811.09243697479
E05013497,2025,17636.0,2.975,5928.0672268907565
E05013498,2013,14958.333333333334,1.586,9511.249534928682
E05013498,2014,15078.666666666666,1.586,9587.024986023669
E05013498,2015,15134.333333333334,1.586,9623.572511219658
E05013498,2016,15276.0,1.586,9714.608448130122
E05013498,2017,15389.0,1.586,9786.41021722134
E05013498,2018,15521.0,1.586,9869.991256330388
E05013498,2019,15630.666666666666,1.586,9939.656933002201
E05013498,2020,15502.333333333334,1.586,9858.096034885557
E05013498,2021,15333.666666666666,1.586,9750.56577189194
E05013498,2022,15152.333333333334,1.586,9635.176457013882
E05013498,2023,14949.333333333334,1.586,9505.956021162707
E05013498,2024,14772.0,1.586,9393.095056697966
E05013498,2025,14731.666666666666,1.586,9366.775011608524
E05013499,2013,15900.0,1.3940000000000001,11406.02582496413
E05013499,2014,16028.0,1.3940000000000001,11497.847919655665
E05013499,2015,15988.0,1.3940000000000001,11469.153515064561
E05013499,2016,16118.0,1.3940000000000001,11562.410329985652
E05013499,2017,16247.0,1.3940000000000001,11654.949784791965
E05013499,2018,16375.0,1.3940000000000001,11746.7718794835
E05013499,2019,16504.0,1.3940000000000001,11839.311334289812
E05013499,2020,16388.0,1.3940000000000001,11756.097560975608
E05013499,2021,16242.0,1.3940000000000001,11651.362984218076
E05013499,2022,16074.0,1.3940000000000001,11530.846484935437
